pathogen_name,taxonid,ARG_name,frequency,antibiotic_name
Salmonella enterica,28901,AAC(3)-IIg,0.001015000000000,"2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Salmonella enterica,28901,QacL,0.009797000000000,Disinfecting agents and antiseptics
Salmonella enterica,28901,AAC(6')-Ib-cr3,0.000011000000000,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Salmonella enterica,28901,AAC(6')-Ib-cr4,0.000041000000000,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Salmonella enterica,28901,AAC(6')-Ib-cr5,0.000257000000000,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Salmonella enterica,28901,AAC(6')-Ib-cr6,0.004006000000000,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Salmonella enterica,28901,AAC(6')-Ib-cr7,0.000004000000000,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Salmonella enterica,28901,FosA7.5,0.002075000000000,Fosfomycin
Salmonella enterica,28901,CMY-160,0.000002000000000,Cephamycin
Salmonella enterica,28901,CMY-162,0.000002000000000,Cephamycin
Salmonella enterica,28901,CMY-140,0.000017000000000,Cephamycin
Salmonella enterica,28901,CMY-164,0.000013000000000,Cephamycin
Salmonella enterica,28901,CMY-161,0.000013000000000,Cephamycin
Salmonella enterica,28901,CMY-165,0.000048000000000,Cephamycin
Salmonella enterica,28901,CMY-166,0.000004000000000,Cephamycin
Salmonella enterica,28901,CMY-139,0.000013000000000,Cephamycin
Salmonella enterica,28901,CMY-148,0.000007000000000,Cephamycin
Salmonella enterica,28901,CMY-142,0.000002000000000,Cephamycin
Salmonella enterica,28901,CMY-141,0.000039000000000,Cephamycin
Salmonella enterica,28901,CMY-157,0.000007000000000,Cephamycin
Salmonella enterica,28901,CMY-171,0.000004000000000,Cephamycin
Salmonella enterica,28901,CMY-143,0.000033000000000,Cephamycin
Salmonella enterica,28901,CMY-153,0.000002000000000,Cephamycin
Salmonella enterica,28901,CMY-138,0.000009000000000,Cephamycin
Salmonella enterica,28901,SHV-199,0.000002000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,SHV-225,0.000002000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,TEM-225,0.000002000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-228,0.000009000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-229,0.000002000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-230,0.000004000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-231,0.000002000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-233,0.000009000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-234,0.000015000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-235,0.000007000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-237,0.000002000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-242,0.000004000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,TEM-243,0.004430000000000,"Cephalosporin,Monobactam,Penam,Penem"
Salmonella enterica,28901,OXA-540,0.000002000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,Trimethoprim-resistant dihydrofolate reductase DfrA42,0.000002000000000,Trimethoprim
Salmonella enterica,28901,DfrA34,0.000843000000000,Trimethoprim
Salmonella enterica,28901,DfrA36,0.000017000000000,Trimethoprim
Salmonella enterica,28901,CARB-11,0.000011000000000,Penam
Salmonella enterica,28901,CARB-53,0.000189000000000,Penam
Salmonella enterica,28901,CARB-55,0.000002000000000,Penam
Salmonella enterica,28901,CTX-M-169,0.000002000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-170,0.000002000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-172,0.000004000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-176,0.000002000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-190,0.000002000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-198,0.000002000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-206,0.000007000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-207,0.000002000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-208,0.000002000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-224,0.000007000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-226,0.000007000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-231,0.000013000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-232,0.000017000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-236,0.000004000000000,Cephalosporin
Salmonella enterica,28901,CTX-M-241,0.000004000000000,Cephalosporin
Salmonella enterica,28901,OXA-534,0.000002000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,OXA-656,0.000007000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,OXA-677,0.000002000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,OXA-796,0.000013000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,OXA-823,0.000002000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,OXA-896,0.000011000000000,"CarbaPenem,Cephalosporin,Penam"
Salmonella enterica,28901,VEB-15,0.000004000000000,"Cephalosporin,Monobactam"
Salmonella enterica,28901,VEB-17,0.000004000000000,"Cephalosporin,Monobactam"
Salmonella enterica,28901,ACC-1a,0.000039000000000,"Cephalosporin,Monobactam,Penam"
Salmonella enterica,28901,ACC-7,0.000002000000000,"Cephalosporin,Monobactam,Penam"
Salmonella enterica,28901,ACT-62,0.000002000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Salmonella enterica,28901,ACT-84,0.000002000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Salmonella enterica,28901,CMY-159,0.000004000000000,Cephamycin
Salmonella enterica,28901,CMY-174,0.000009000000000,Cephamycin
Salmonella enterica,28901,DHA-24,0.000017000000000,"Cephalosporin,Cephamycin"
Salmonella enterica,28901,DHA-27,0.000002000000000,"Cephalosporin,Cephamycin"
Salmonella enterica,28901,EC-13,0.000002000000000,Cephalosporin
Salmonella enterica,28901,EC-14,0.000002000000000,Cephalosporin
Salmonella enterica,28901,EC-15,0.000030000000000,Cephalosporin
Salmonella enterica,28901,EC-18,0.000002000000000,Cephalosporin
Salmonella enterica,28901,EC-5,0.000017000000000,Cephalosporin
Salmonella enterica,28901,EC-8,0.000007000000000,Cephalosporin
Salmonella enterica,28901,KLUC-2,0.000002000000000,Cephalosporin
Salmonella enterica,28901,MOR-2,0.000002000000000,Cephalosporin
Salmonella enterica,28901,QacG,0.000002000000000,Benzalkonium chloride
Salmonella enterica,28901,Erm(52),0.000007000000000,Clindamycin
Salmonella enterica,28901,Msr(G),0.000002000000000,"Azithromycin,Erythromycin"
Salmonella enterica,28901,MefF,0.000002000000000,Macrolide antibiotic
Salmonella enterica,28901,MCR-1.33,0.000004000000000,"Colistin A,Colistin B"
Salmonella enterica,28901,ROB-11,0.000007000000000,"Cephalosporin,Penam"
Salmonella enterica,28901,MCR-1.34,0.000004000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-4.6,0.000022000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.27,0.000002000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.18,0.000022000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.28,0.000004000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.21,0.000002000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.22,0.000004000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.19,0.000009000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.24,0.000002000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.17,0.000009000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.31,0.000002000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.14,0.000002000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-3.21,0.000007000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-3.40,0.000009000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-3.24,0.000011000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-3.20,0.000011000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.15,0.000002000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-1.26,0.000033000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-5.4,0.000002000000000,Peptide antibiotic
Salmonella enterica,28901,MCR-5.3,0.000002000000000,Peptide antibiotic
Salmonella enterica,28901,FosA8,0.000057000000000,Fosfomycin
Salmonella enterica,28901,Klebsiella pneumoniae PBP3 mutants conferring resistance to ceftazidime-avibactam,0.000002000000000,Ceftazidime
Klebsiella pneumoniae,573,Tetracycline-resistant ribosomal protection protein,0.000981000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,VanH,0.000146000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanA,0.000021000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanX,0.000042000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,TEM beta-lactamase,0.541993000000000,Ampicillin
Klebsiella pneumoniae,573,CTX-M beta-lactamase,0.510965000000000,Cephalosporin
Klebsiella pneumoniae,573,OXA beta-lactamase,0.386437000000000,"Cefalotin,ClOxacillin,Oxacillin"
Klebsiella pneumoniae,573,IMP beta-lactamase,0.008346000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam,Penem"
Klebsiella pneumoniae,573,VIM beta-lactamase,0.010746000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam,Penem"
Klebsiella pneumoniae,573,MepA,0.000021000000000,Tigecycline
Klebsiella pneumoniae,573,EmrA,0.000146000000000,Fluoroquinolone antibiotic
Klebsiella pneumoniae,573,VEB beta-lactamase,0.003798000000000,"Cephalosporin,Monobactam"
Klebsiella pneumoniae,573,PER beta-lactamase,0.003798000000000,"CarbaPenem,Cephalosporin,Monobactam,Penam,Penem"
Klebsiella pneumoniae,573,NDM beta-lactamase,0.136213000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,MIR beta-lactamase,0.018654000000000,"Cephalosporin,Monobactam"
Klebsiella pneumoniae,573,KPC beta-lactamase,0.316724000000000,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Klebsiella pneumoniae,573,GES beta-lactamase,0.001022000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,FOX beta-lactamase,0.018654000000000,"Cephalosporin,Cephamycin"
Klebsiella pneumoniae,573,DHA beta-lactamase,0.038080000000000,"Cephalosporin,Cephamycin"
Klebsiella pneumoniae,573,CMY beta-lactamase,0.018654000000000,Cephamycin
Klebsiella pneumoniae,573,VanS,0.000188000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,ACT beta-lactamase,0.018654000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,EmrB,0.992092000000000,Fluoroquinolone antibiotic
Klebsiella pneumoniae,573,VanY,0.000292000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,MOX beta-lactamase,0.018654000000000,"Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,Bla1,0.000021000000000,Penam
Klebsiella pneumoniae,573,CARB beta-lactamase,0.008409000000000,Penam
Klebsiella pneumoniae,573,VanZ,0.000021000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,Chloramphenicol acetyltransferase (CAT),0.986521000000000,Phenicol antibiotic
Klebsiella pneumoniae,573,APH(3'),0.455399000000000,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,FosA,0.000042000000000,Fosfomycin
Klebsiella pneumoniae,573,APH(6),0.293083000000000,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,Tet(A),0.290350000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(B),0.017277000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(C),0.001648000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(D),0.086698000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(E),0.000188000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(G),0.000063000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(H),0.000063000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(J),0.000063000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(K),0.000021000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(L),0.000021000000000,Tetracycline
Klebsiella pneumoniae,573,Tet(M),0.000981000000000,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Klebsiella pneumoniae,573,Tet(O),0.000981000000000,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Klebsiella pneumoniae,573,Tet(S),0.000981000000000,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Klebsiella pneumoniae,573,Tet(W),0.000981000000000,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Klebsiella pneumoniae,573,Cfr 23S ribosomal RNA methyltransferase,0.000188000000000,"Lincosamide antibiotic,Oxazolidinone antibiotic,Phenicol antibiotic,Streptogramin antibiotic"
Klebsiella pneumoniae,573,Tet(X),0.000563000000000,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline,Tigecycline"
Klebsiella pneumoniae,573,EmrK,0.000188000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,AcrB,0.993010000000000,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,BlaR1,0.000021000000000,Penam
Klebsiella pneumoniae,573,ANT(9),0.001669000000000,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,ANT(4'),0.000125000000000,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,ANT(2'')-Ia,0.018905000000000,"Dibekacin,Kanamycin A,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,ANT(3'')-Ia,0.454523000000000,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,TolC,0.987856000000000,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Chloramphenicol phosphotransferase,0.000918000000000,Phenicol antibiotic
Klebsiella pneumoniae,573,ErmC,0.000292000000000,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Klebsiella pneumoniae,573,EmrY,0.000146000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,MarA,0.985665000000000,"CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Monobactam,Penam,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MphA,0.291351000000000,"Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Telithromycin"
Klebsiella pneumoniae,573,MphB,0.000188000000000,"Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Spiramycin,Telithromycin,Tylosin"
Klebsiella pneumoniae,573,MphC,0.000021000000000,"Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Spiramycin,Telithromycin,Tylosin"
Klebsiella pneumoniae,573,AAC(3),0.291205000000000,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,ErmA,0.000042000000000,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Klebsiella pneumoniae,573,EreA,0.000751000000000,"Clarithromycin,Erythromycin,Roxithromycin"
Klebsiella pneumoniae,573,EreB,0.000897000000000,"Azithromycin,Clarithromycin,Erythromycin,Roxithromycin"
Klebsiella pneumoniae,573,ErmB,0.025603000000000,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Klebsiella pneumoniae,573,MexA,0.000021000000000,"Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexB,0.000021000000000,"Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,OprM,0.000125000000000,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,NorA,0.000021000000000,"Acriflavine,CiprOfloxacin,Norfloxacin"
Klebsiella pneumoniae,573,Sul1,0.480376000000000,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Klebsiella pneumoniae,573,Sul2,0.336672000000000,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Klebsiella pneumoniae,573,Sul3,0.022201000000000,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Klebsiella pneumoniae,573,Quinolone resistance protein (qnr),0.401043000000000,"CiprOfloxacin,Gatifloxacin,LevOfloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Sparfloxacin"
Klebsiella pneumoniae,573,QepA1,0.000021000000000,"CiprOfloxacin,Norfloxacin"
Klebsiella pneumoniae,573,NDM-5,0.034408000000000,"Cefoxitin,Ceftazidime,Ertapenem"
Klebsiella pneumoniae,573,AcrD,0.992718000000000,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,AcrE,0.000230000000000,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam"
Klebsiella pneumoniae,573,RpoB2,0.000021000000000,"Rifabutin,Rifampin,Rifapentine,Rifaximin"
Klebsiella pneumoniae,573,AcrF,0.992718000000000,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam"
Klebsiella pneumoniae,573,MexR,0.000021000000000,"Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,GadX,0.000271000000000,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Klebsiella pneumoniae,573,EmrR,0.988482000000000,Fluoroquinolone antibiotic
Klebsiella pneumoniae,573,CRP,0.991132000000000,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Klebsiella pneumoniae,573,ErmG,0.000104000000000,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Klebsiella pneumoniae,573,MacA,0.000271000000000,Macrolide antibiotic
Klebsiella pneumoniae,573,MacB,0.985206000000000,Macrolide antibiotic
Klebsiella pneumoniae,573,AdeS,0.000063000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,AdeR,0.000104000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,AdeN,0.000083000000000,"CarbaPenem,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Lincosamide antibiotic,Macrolide antibiotic,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Erm 23S ribosomal RNA methyltransferase,0.026333000000000,"Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic"
Klebsiella pneumoniae,573,VanR,0.000104000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,CcrA,0.136213000000000,CarbaPenem
Klebsiella pneumoniae,573,L1 beta-lactamase,0.000042000000000,Cephalosporin
Klebsiella pneumoniae,573,NDM-1,0.093667000000000,"Ertapenem,Imipenem,Meropenem"
Klebsiella pneumoniae,573,NDM-2,0.000146000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,ErmT,0.000459000000000,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Klebsiella pneumoniae,573,Mel,0.000125000000000,"Erythromycin,Telithromycin"
Klebsiella pneumoniae,573,AdeL,0.000063000000000,"Fluoroquinolone antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,PC1 beta-lactamase (blaZ),0.000042000000000,Penam
Klebsiella pneumoniae,573,AcrS,0.000209000000000,"Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,H-NS,0.990026000000000,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MarR,0.992634000000000,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Antibiotic sensitive dihydrofolate reductase,0.992154000000000,"Brodimoprim,Iclaprim,Tetroxoprim,Trimethoprim"
Klebsiella pneumoniae,573,MepR,0.000021000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,AbeM,0.000125000000000,"Acriflavine,CiprOfloxacin,Norfloxacin,Ofloxacin,Triclosan"
Klebsiella pneumoniae,573,AbeS,0.000083000000000,"Erythromycin,Novobiocin"
Klebsiella pneumoniae,573,AdeA,0.000104000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,AdeB,0.000063000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,AdeF,0.000125000000000,"Fluoroquinolone antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,AdeG,0.000042000000000,"Fluoroquinolone antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,AdeH,0.000042000000000,"Fluoroquinolone antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,AdeI,0.000083000000000,"CarbaPenem,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Lincosamide antibiotic,Macrolide antibiotic,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,AdeJ,0.000083000000000,"CarbaPenem,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Lincosamide antibiotic,Macrolide antibiotic,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,AdeK,0.000167000000000,"CarbaPenem,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Lincosamide antibiotic,Macrolide antibiotic,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MdtA,0.000250000000000,Aminocoumarin antibiotic
Klebsiella pneumoniae,573,MdtB,0.565363000000000,Aminocoumarin antibiotic
Klebsiella pneumoniae,573,MdtC,0.989233000000000,Aminocoumarin antibiotic
Klebsiella pneumoniae,573,MdtE,0.000376000000000,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Klebsiella pneumoniae,573,MdtF,0.000396000000000,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Klebsiella pneumoniae,573,MexC,0.001628000000000,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexD,0.000042000000000,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,OprJ,0.000021000000000,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexE,0.991069000000000,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Klebsiella pneumoniae,573,OprN,0.000021000000000,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Klebsiella pneumoniae,573,MexG,0.000042000000000,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexH,0.000584000000000,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexI,0.012916000000000,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,OpmD,0.000021000000000,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic"
